strategy,bins_1,bins_2,dataset,classifier,accuracy_score,f1_score,precision_score,recall_score
uniform,7,5,moon,Nearest Neighbors,0.85,0.8695652174,0.8,0.9523809524
uniform,7,5,moon,RBF SVM,0.85,0.8695652174,0.8,0.9523809524
uniform,7,5,moon,Random Forest,0.85,0.8695652174,0.8,0.9523809524
uniform,7,5,moon,Neural Net,0.85,0.85,0.8947368421,0.8095238095
uniform,7,5,moon,AdaBoost,0.85,0.8695652174,0.8,0.9523809524
uniform,7,5,moon,Naive Bayes,0.85,0.85,0.8947368421,0.8095238095
uniform,7,5,moon,QDA,0.85,0.85,0.8947368421,0.8095238095
uniform,7,7,moon,Random Forest,0.85,0.85,0.8947368421,0.8095238095
uniform,7,8,moon,RBF SVM,0.85,0.8421052632,0.9411764706,0.7619047619
uniform,7,9,radial,Gaussian Process,0.85,0.8571428571,1,0.75
uniform,7,10,radial,Gaussian Process,0.85,0.8571428571,1,0.75
uniform,7,10,radial,Random Forest,0.85,0.8695652174,0.9090909091,0.8333333333
uniform,8,5,moon,Neural Net,0.85,0.8571428571,0.8571428571,0.8571428571
uniform,8,5,radial,QDA,0.85,0.8571428571,1,0.75
uniform,8,5,linear,AdaBoost,0.85,0.8695652174,0.8333333333,0.9090909091
uniform,8,6,linear,Decision Tree,0.85,0.8636363636,0.8636363636,0.8636363636
uniform,8,7,moon,RBF SVM,0.85,0.8571428571,0.8571428571,0.8571428571
uniform,8,7,moon,Neural Net,0.85,0.85,0.8947368421,0.8095238095
uniform,8,7,radial,RBF SVM,0.85,0.8695652174,0.9090909091,0.8333333333
uniform,8,8,radial,Nearest Neighbors,0.85,0.8695652174,0.9090909091,0.8333333333
uniform,8,8,radial,Neural Net,0.85,0.8571428571,1,0.75
uniform,8,9,radial,Gaussian Process,0.85,0.8695652174,0.9090909091,0.8333333333
uniform,8,9,linear,Decision Tree,0.85,0.8636363636,0.8636363636,0.8636363636
uniform,8,10,radial,AdaBoost,0.85,0.8636363636,0.95,0.7916666667
uniform,8,10,radial,Naive Bayes,0.85,0.8571428571,1,0.75
uniform,8,10,radial,QDA,0.85,0.8571428571,1,0.75
uniform,8,10,linear,AdaBoost,0.85,0.8695652174,0.8333333333,0.9090909091
uniform,9,5,moon,Neural Net,0.85,0.85,0.8947368421,0.8095238095
uniform,9,5,moon,Naive Bayes,0.85,0.85,0.8947368421,0.8095238095
uniform,9,5,moon,QDA,0.85,0.85,0.8947368421,0.8095238095
uniform,9,5,linear,Gaussian Process,0.85,0.8636363636,0.8636363636,0.8636363636
uniform,9,6,radial,Nearest Neighbors,0.85,0.875,0.875,0.875
uniform,9,6,radial,Gaussian Process,0.85,0.8636363636,0.95,0.7916666667
uniform,9,7,moon,Naive Bayes,0.85,0.85,0.8947368421,0.8095238095
uniform,9,7,radial,Gaussian Process,0.85,0.8636363636,0.95,0.7916666667
uniform,9,7,linear,Gaussian Process,0.85,0.8636363636,0.8636363636,0.8636363636
uniform,9,7,linear,Neural Net,0.85,0.8636363636,0.8636363636,0.8636363636
uniform,9,8,moon,QDA,0.85,0.85,0.8947368421,0.8095238095
uniform,9,8,radial,Gaussian Process,0.85,0.8636363636,0.95,0.7916666667
uniform,9,8,radial,Neural Net,0.85,0.8636363636,0.95,0.7916666667
uniform,9,9,moon,Decision Tree,0.85,0.875,0.7777777778,1
uniform,9,9,linear,Gaussian Process,0.85,0.8636363636,0.8636363636,0.8636363636
uniform,9,10,moon,Naive Bayes,0.85,0.85,0.8947368421,0.8095238095
uniform,9,10,moon,QDA,0.85,0.85,0.8947368421,0.8095238095
uniform,9,10,radial,Random Forest,0.85,0.8695652174,0.9090909091,0.8333333333
uniform,9,10,radial,Naive Bayes,0.85,0.8571428571,1,0.75
uniform,9,10,radial,QDA,0.85,0.8571428571,1,0.75
uniform,10,5,moon,Nearest Neighbors,0.85,0.8695652174,0.8,0.9523809524
uniform,10,5,moon,Linear SVM,0.85,0.8571428571,0.8571428571,0.8571428571
uniform,10,5,moon,RBF SVM,0.85,0.8695652174,0.8,0.9523809524
uniform,10,5,moon,Naive Bayes,0.85,0.85,0.8947368421,0.8095238095
uniform,10,7,moon,Neural Net,0.85,0.85,0.8947368421,0.8095238095
uniform,10,7,moon,Naive Bayes,0.85,0.85,0.8947368421,0.8095238095
uniform,10,7,radial,AdaBoost,0.85,0.8636363636,0.95,0.7916666667
uniform,10,9,moon,Nearest Neighbors,0.85,0.8695652174,0.8,0.9523809524
uniform,10,9,radial,Nearest Neighbors,0.85,0.8571428571,1,0.75
uniform,10,9,radial,Decision Tree,0.85,0.8695652174,0.9090909091,0.8333333333
uniform,10,10,radial,Random Forest,0.85,0.8695652174,0.9090909091,0.8333333333
quantile,5,6,moon,Naive Bayes,0.85,0.85,0.8947368421,0.8095238095
quantile,5,6,moon,QDA,0.85,0.85,0.8947368421,0.8095238095
quantile,5,7,moon,Linear SVM,0.85,0.8421052632,0.9411764706,0.7619047619
quantile,5,7,moon,Neural Net,0.85,0.8421052632,0.9411764706,0.7619047619
quantile,5,7,radial,Gaussian Process,0.85,0.8571428571,1,0.75
quantile,5,7,linear,Nearest Neighbors,0.85,0.85,0.9444444444,0.7727272727
quantile,5,7,linear,RBF SVM,0.85,0.85,0.9444444444,0.7727272727
quantile,5,7,linear,Decision Tree,0.85,0.85,0.9444444444,0.7727272727
quantile,5,7,linear,Random Forest,0.85,0.85,0.9444444444,0.7727272727
quantile,5,7,linear,AdaBoost,0.85,0.85,0.9444444444,0.7727272727
quantile,5,8,moon,Neural Net,0.85,0.8421052632,0.9411764706,0.7619047619
quantile,5,8,linear,Nearest Neighbors,0.85,0.8421052632,1,0.7272727273
quantile,5,9,linear,Nearest Neighbors,0.85,0.8421052632,1,0.7272727273
quantile,5,9,linear,RBF SVM,0.85,0.85,0.9444444444,0.7727272727
quantile,5,9,linear,Decision Tree,0.85,0.85,0.9444444444,0.7727272727
quantile,5,9,linear,AdaBoost,0.85,0.85,0.9444444444,0.7727272727
quantile,5,10,moon,Neural Net,0.85,0.8421052632,0.9411764706,0.7619047619
quantile,5,10,moon,Naive Bayes,0.85,0.85,0.8947368421,0.8095238095
quantile,6,5,moon,Linear SVM,0.85,0.8571428571,0.8571428571,0.8571428571
quantile,6,6,radial,RBF SVM,0.85,0.8636363636,0.95,0.7916666667
quantile,6,7,moon,Linear SVM,0.85,0.85,0.8947368421,0.8095238095
quantile,6,7,radial,RBF SVM,0.85,0.8636363636,0.95,0.7916666667
quantile,6,7,radial,AdaBoost,0.85,0.8571428571,1,0.75
quantile,6,8,moon,Gaussian Process,0.85,0.85,0.8947368421,0.8095238095
quantile,6,8,moon,Naive Bayes,0.85,0.85,0.8947368421,0.8095238095
quantile,6,8,moon,QDA,0.85,0.85,0.8947368421,0.8095238095
quantile,6,8,radial,Neural Net,0.85,0.8571428571,1,0.75
quantile,6,8,radial,AdaBoost,0.85,0.8571428571,1,0.75
quantile,6,9,moon,Naive Bayes,0.85,0.85,0.8947368421,0.8095238095
quantile,6,10,moon,Linear SVM,0.85,0.85,0.8947368421,0.8095238095
quantile,6,10,moon,Neural Net,0.85,0.85,0.8947368421,0.8095238095
quantile,6,10,moon,QDA,0.85,0.85,0.8947368421,0.8095238095
quantile,6,10,radial,Gaussian Process,0.85,0.8571428571,1,0.75
quantile,6,10,radial,Neural Net,0.85,0.8571428571,1,0.75
quantile,7,6,radial,Nearest Neighbors,0.85,0.8636363636,0.95,0.7916666667
quantile,7,6,radial,Gaussian Process,0.85,0.8571428571,1,0.75
quantile,7,6,radial,Neural Net,0.85,0.8571428571,1,0.75
quantile,7,6,linear,Nearest Neighbors,0.85,0.85,0.9444444444,0.7727272727
quantile,7,7,moon,Neural Net,0.85,0.8421052632,0.9411764706,0.7619047619
quantile,7,7,radial,AdaBoost,0.85,0.8695652174,0.9090909091,0.8333333333
quantile,7,8,moon,Linear SVM,0.85,0.85,0.8947368421,0.8095238095
quantile,7,8,linear,Nearest Neighbors,0.85,0.85,0.9444444444,0.7727272727
quantile,7,10,moon,Naive Bayes,0.85,0.85,0.8947368421,0.8095238095
quantile,8,5,moon,Neural Net,0.85,0.8571428571,0.8571428571,0.8571428571
quantile,8,6,moon,Nearest Neighbors,0.85,0.8636363636,0.8260869565,0.9047619048
quantile,8,6,moon,Naive Bayes,0.85,0.85,0.8947368421,0.8095238095
quantile,8,6,moon,QDA,0.85,0.85,0.8947368421,0.8095238095
quantile,8,6,radial,Random Forest,0.85,0.875,0.875,0.875
quantile,8,7,moon,Linear SVM,0.85,0.85,0.8947368421,0.8095238095
quantile,8,7,radial,Nearest Neighbors,0.85,0.875,0.875,0.875
quantile,8,7,linear,Nearest Neighbors,0.85,0.85,0.9444444444,0.7727272727
quantile,8,7,linear,Random Forest,0.85,0.8636363636,0.8636363636,0.8636363636
quantile,8,8,moon,Linear SVM,0.85,0.8421052632,0.9411764706,0.7619047619
quantile,8,8,moon,Naive Bayes,0.85,0.8421052632,0.9411764706,0.7619047619
quantile,8,8,linear,Nearest Neighbors,0.85,0.85,0.9444444444,0.7727272727
quantile,8,9,radial,Gaussian Process,0.85,0.8571428571,1,0.75
quantile,8,10,radial,Nearest Neighbors,0.85,0.8571428571,1,0.75
quantile,9,7,moon,Neural Net,0.85,0.8421052632,0.9411764706,0.7619047619
quantile,9,7,radial,Nearest Neighbors,0.85,0.8695652174,0.9090909091,0.8333333333
quantile,9,7,linear,Nearest Neighbors,0.85,0.8421052632,1,0.7272727273
quantile,9,8,moon,Linear SVM,0.85,0.85,0.8947368421,0.8095238095
quantile,9,8,moon,Neural Net,0.85,0.8421052632,0.9411764706,0.7619047619
quantile,9,8,moon,Naive Bayes,0.85,0.85,0.8947368421,0.8095238095
quantile,9,8,moon,QDA,0.85,0.85,0.8947368421,0.8095238095
quantile,9,8,radial,Neural Net,0.85,0.8571428571,1,0.75
quantile,9,10,moon,Neural Net,0.85,0.85,0.8947368421,0.8095238095
quantile,9,10,moon,Naive Bayes,0.85,0.85,0.8947368421,0.8095238095
quantile,9,10,moon,QDA,0.85,0.85,0.8947368421,0.8095238095
quantile,9,10,linear,Nearest Neighbors,0.85,0.85,0.9444444444,0.7727272727
quantile,10,6,moon,Naive Bayes,0.85,0.85,0.8947368421,0.8095238095
quantile,10,6,radial,Neural Net,0.85,0.8571428571,1,0.75
quantile,10,7,moon,Neural Net,0.85,0.8421052632,0.9411764706,0.7619047619
quantile,10,7,moon,Naive Bayes,0.85,0.85,0.8947368421,0.8095238095
quantile,10,7,radial,Gaussian Process,0.85,0.8636363636,0.95,0.7916666667
quantile,10,7,radial,Neural Net,0.85,0.8571428571,1,0.75
quantile,10,7,radial,AdaBoost,0.85,0.875,0.875,0.875
quantile,10,7,linear,Nearest Neighbors,0.85,0.85,0.9444444444,0.7727272727
quantile,10,7,linear,RBF SVM,0.85,0.85,0.9444444444,0.7727272727
quantile,10,7,linear,Decision Tree,0.85,0.85,0.9444444444,0.7727272727
quantile,10,7,linear,AdaBoost,0.85,0.85,0.9444444444,0.7727272727
quantile,10,8,moon,Linear SVM,0.85,0.85,0.8947368421,0.8095238095
quantile,10,8,moon,Naive Bayes,0.85,0.85,0.8947368421,0.8095238095
quantile,10,8,radial,Nearest Neighbors,0.85,0.8636363636,0.95,0.7916666667
quantile,10,9,moon,Naive Bayes,0.85,0.85,0.8947368421,0.8095238095
quantile,10,9,radial,Nearest Neighbors,0.85,0.8571428571,1,0.75
quantile,10,9,linear,Nearest Neighbors,0.85,0.85,0.9444444444,0.7727272727
quantile,10,10,moon,Linear SVM,0.85,0.85,0.8947368421,0.8095238095
quantile,10,10,moon,Naive Bayes,0.85,0.85,0.8947368421,0.8095238095
quantile,10,10,moon,QDA,0.85,0.85,0.8947368421,0.8095238095
quantile,10,10,radial,Gaussian Process,0.85,0.8571428571,1,0.75
quantile,10,10,radial,Neural Net,0.85,0.8571428571,1,0.75
no_buckets,5,5,radial,Neural Net,0.825,0.8292682927,1,0.7083333333
no_buckets,5,5,radial,AdaBoost,0.825,0.8292682927,1,0.7083333333
uniform,5,5,radial,RBF SVM,0.825,0.8372093023,0.9473684211,0.75
uniform,5,5,radial,Neural Net,0.825,0.8444444444,0.9047619048,0.7916666667
uniform,5,7,linear,AdaBoost,0.825,0.8444444444,0.8260869565,0.8636363636
uniform,5,9,moon,Decision Tree,0.825,0.8510638298,0.7692307692,0.9523809524
uniform,5,9,radial,Decision Tree,0.825,0.8292682927,1,0.7083333333
uniform,6,5,moon,Naive Bayes,0.825,0.8292682927,0.85,0.8095238095
uniform,6,5,moon,QDA,0.825,0.8292682927,0.85,0.8095238095
uniform,6,5,radial,Gaussian Process,0.825,0.8444444444,0.9047619048,0.7916666667
uniform,6,5,radial,AdaBoost,0.825,0.8444444444,0.9047619048,0.7916666667
uniform,6,6,radial,Gaussian Process,0.825,0.8372093023,0.9473684211,0.75
uniform,6,6,radial,Neural Net,0.825,0.8372093023,0.9473684211,0.75
uniform,6,8,radial,AdaBoost,0.825,0.8372093023,0.9473684211,0.75
uniform,7,5,moon,Decision Tree,0.825,0.8510638298,0.7692307692,0.9523809524
uniform,7,7,moon,QDA,0.825,0.8205128205,0.8888888889,0.7619047619
uniform,7,7,radial,Gaussian Process,0.825,0.8444444444,0.9047619048,0.7916666667
uniform,7,7,radial,Neural Net,0.825,0.8292682927,1,0.7083333333
uniform,7,7,radial,AdaBoost,0.825,0.8444444444,0.9047619048,0.7916666667
uniform,7,8,radial,Nearest Neighbors,0.825,0.8372093023,0.9473684211,0.75
uniform,7,8,radial,Neural Net,0.825,0.8292682927,1,0.7083333333
uniform,7,9,radial,Random Forest,0.825,0.8292682927,1,0.7083333333
uniform,8,5,moon,Random Forest,0.825,0.8444444444,0.7916666667,0.9047619048
uniform,8,5,moon,Naive Bayes,0.825,0.8292682927,0.85,0.8095238095
uniform,8,5,moon,QDA,0.825,0.8292682927,0.85,0.8095238095
uniform,8,5,radial,AdaBoost,0.825,0.8510638298,0.8695652174,0.8333333333
uniform,8,6,radial,Gaussian Process,0.825,0.8510638298,0.8695652174,0.8333333333
uniform,8,6,radial,Random Forest,0.825,0.8510638298,0.8695652174,0.8333333333
uniform,8,6,radial,AdaBoost,0.825,0.8510638298,0.8695652174,0.8333333333
uniform,8,7,moon,Naive Bayes,0.825,0.8292682927,0.85,0.8095238095
uniform,8,7,moon,QDA,0.825,0.8292682927,0.85,0.8095238095
uniform,8,8,radial,Gaussian Process,0.825,0.8372093023,0.9473684211,0.75
uniform,8,8,radial,AdaBoost,0.825,0.8444444444,0.9047619048,0.7916666667
uniform,8,9,radial,Random Forest,0.825,0.8444444444,0.9047619048,0.7916666667
uniform,8,10,radial,RBF SVM,0.825,0.8372093023,0.9473684211,0.75
uniform,9,5,moon,Nearest Neighbors,0.825,0.8571428571,0.75,1
uniform,9,5,moon,Decision Tree,0.825,0.8571428571,0.75,1
uniform,9,5,radial,Decision Tree,0.825,0.862745098,0.8148148148,0.9166666667
uniform,9,5,radial,Random Forest,0.825,0.862745098,0.8148148148,0.9166666667
uniform,9,6,linear,RBF SVM,0.825,0.8108108108,1,0.6818181818
uniform,9,7,moon,Neural Net,0.825,0.8205128205,0.8888888889,0.7619047619
uniform,9,7,moon,QDA,0.825,0.8205128205,0.8888888889,0.7619047619
uniform,9,7,radial,AdaBoost,0.825,0.8444444444,0.9047619048,0.7916666667
uniform,9,8,radial,Nearest Neighbors,0.825,0.8510638298,0.8695652174,0.8333333333
uniform,9,9,radial,Nearest Neighbors,0.825,0.8372093023,0.9473684211,0.75
uniform,9,9,radial,Neural Net,0.825,0.8372093023,0.9473684211,0.75
uniform,9,10,radial,AdaBoost,0.825,0.8444444444,0.9047619048,0.7916666667
uniform,10,5,moon,Random Forest,0.825,0.8444444444,0.7916666667,0.9047619048
uniform,10,5,moon,Neural Net,0.825,0.8292682927,0.85,0.8095238095
uniform,10,5,moon,AdaBoost,0.825,0.8444444444,0.7916666667,0.9047619048
uniform,10,5,moon,QDA,0.825,0.8292682927,0.85,0.8095238095
uniform,10,7,moon,QDA,0.825,0.8292682927,0.85,0.8095238095
uniform,10,7,radial,Gaussian Process,0.825,0.8444444444,0.9047619048,0.7916666667
uniform,10,7,radial,Decision Tree,0.825,0.8510638298,0.8695652174,0.8333333333
uniform,10,7,radial,Random Forest,0.825,0.8444444444,0.9047619048,0.7916666667
uniform,10,8,radial,Nearest Neighbors,0.825,0.8510638298,0.8695652174,0.8333333333
uniform,10,10,radial,Nearest Neighbors,0.825,0.8292682927,1,0.7083333333
uniform,10,10,radial,Neural Net,0.825,0.8372093023,0.9473684211,0.75
uniform,10,10,radial,AdaBoost,0.825,0.8444444444,0.9047619048,0.7916666667
quantile,5,5,moon,Neural Net,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,5,5,moon,Naive Bayes,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,5,5,moon,QDA,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,5,7,moon,QDA,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,5,7,radial,Random Forest,0.825,0.8510638298,0.8695652174,0.8333333333
quantile,5,7,radial,AdaBoost,0.825,0.8510638298,0.8695652174,0.8333333333
quantile,5,8,moon,Naive Bayes,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,5,8,moon,QDA,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,5,8,radial,Gaussian Process,0.825,0.8292682927,1,0.7083333333
quantile,5,8,radial,AdaBoost,0.825,0.8510638298,0.8695652174,0.8333333333
quantile,5,10,moon,Linear SVM,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,5,10,moon,Gaussian Process,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,5,10,moon,QDA,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,6,5,radial,Gaussian Process,0.825,0.8372093023,0.9473684211,0.75
quantile,6,6,radial,Random Forest,0.825,0.8571428571,0.84,0.875
quantile,6,7,moon,Neural Net,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,6,7,moon,QDA,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,6,7,radial,Gaussian Process,0.825,0.8292682927,1,0.7083333333
quantile,6,7,radial,Random Forest,0.825,0.8510638298,0.8695652174,0.8333333333
quantile,6,7,radial,Neural Net,0.825,0.8372093023,0.9473684211,0.75
quantile,6,7,linear,Nearest Neighbors,0.825,0.8205128205,0.9411764706,0.7272727273
quantile,6,7,linear,Decision Tree,0.825,0.8205128205,0.9411764706,0.7272727273
quantile,6,8,moon,Linear SVM,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,6,8,moon,Neural Net,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,6,8,radial,Gaussian Process,0.825,0.8372093023,0.9473684211,0.75
quantile,6,9,radial,Gaussian Process,0.825,0.8292682927,1,0.7083333333
quantile,6,9,radial,Random Forest,0.825,0.8571428571,0.84,0.875
quantile,6,9,radial,Neural Net,0.825,0.8292682927,1,0.7083333333
quantile,7,5,moon,Neural Net,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,7,5,moon,Naive Bayes,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,7,7,moon,QDA,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,7,7,radial,Random Forest,0.825,0.8444444444,0.9047619048,0.7916666667
quantile,7,8,moon,Neural Net,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,7,8,moon,Naive Bayes,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,7,8,moon,QDA,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,7,8,radial,Gaussian Process,0.825,0.8292682927,1,0.7083333333
quantile,7,8,radial,Neural Net,0.825,0.8292682927,1,0.7083333333
quantile,7,10,moon,Linear SVM,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,7,10,moon,Neural Net,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,7,10,moon,QDA,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,7,10,radial,Gaussian Process,0.825,0.8292682927,1,0.7083333333
quantile,7,10,radial,AdaBoost,0.825,0.8444444444,0.9047619048,0.7916666667
quantile,8,5,radial,Random Forest,0.825,0.8444444444,0.9047619048,0.7916666667
quantile,8,7,moon,Naive Bayes,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,8,7,moon,QDA,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,8,7,radial,Gaussian Process,0.825,0.8372093023,0.9473684211,0.75
quantile,8,7,radial,Neural Net,0.825,0.8292682927,1,0.7083333333
quantile,8,8,moon,QDA,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,8,8,radial,Neural Net,0.825,0.8292682927,1,0.7083333333
quantile,8,10,moon,Naive Bayes,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,8,10,moon,QDA,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,8,10,radial,Neural Net,0.825,0.8292682927,1,0.7083333333
quantile,8,10,linear,Decision Tree,0.825,0.8292682927,0.8947368421,0.7727272727
quantile,9,5,moon,Neural Net,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,9,5,moon,Naive Bayes,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,9,6,radial,Decision Tree,0.825,0.8292682927,1,0.7083333333
quantile,9,6,radial,Neural Net,0.825,0.8292682927,1,0.7083333333
quantile,9,7,moon,QDA,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,9,7,radial,Gaussian Process,0.825,0.8372093023,0.9473684211,0.75
quantile,9,8,radial,Random Forest,0.825,0.8510638298,0.8695652174,0.8333333333
quantile,9,9,radial,Nearest Neighbors,0.825,0.8372093023,0.9473684211,0.75
quantile,9,9,radial,Gaussian Process,0.825,0.8292682927,1,0.7083333333
quantile,9,10,radial,Gaussian Process,0.825,0.8292682927,1,0.7083333333
quantile,10,5,moon,Neural Net,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,10,5,radial,Nearest Neighbors,0.825,0.8372093023,0.9473684211,0.75
quantile,10,7,moon,QDA,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,10,7,radial,Decision Tree,0.825,0.8571428571,0.84,0.875
quantile,10,8,moon,QDA,0.825,0.8205128205,0.8888888889,0.7619047619
quantile,10,8,radial,Gaussian Process,0.825,0.8372093023,0.9473684211,0.75
quantile,10,8,radial,AdaBoost,0.825,0.8510638298,0.8695652174,0.8333333333
quantile,10,9,radial,Gaussian Process,0.825,0.8292682927,1,0.7083333333
quantile,10,10,radial,Nearest Neighbors,0.825,0.8292682927,1,0.7083333333
quantile,10,10,radial,AdaBoost,0.825,0.8510638298,0.8695652174,0.8333333333
quantile,10,10,linear,Decision Tree,0.825,0.8292682927,0.8947368421,0.7727272727
no_buckets,5,5,radial,Random Forest,0.8,0.8260869565,0.8636363636,0.7916666667
uniform,5,5,moon,Decision Tree,0.8,0.8333333333,0.7407407407,0.9523809524
uniform,5,6,radial,Gaussian Process,0.8,0.8,1,0.6666666667
uniform,5,6,radial,Decision Tree,0.8,0.8260869565,0.8636363636,0.7916666667
uniform,5,7,radial,Decision Tree,0.8,0.8,1,0.6666666667
uniform,5,8,radial,Gaussian Process,0.8,0.8095238095,0.9444444444,0.7083333333
uniform,5,8,radial,Neural Net,0.8,0.8095238095,0.9444444444,0.7083333333
uniform,5,9,radial,Random Forest,0.8,0.8181818182,0.9,0.75
uniform,5,9,radial,Neural Net,0.8,0.8,1,0.6666666667
uniform,6,6,radial,RBF SVM,0.8,0.8095238095,0.9444444444,0.7083333333
uniform,6,6,radial,AdaBoost,0.8,0.8,1,0.6666666667
uniform,6,7,moon,Naive Bayes,0.8,0.8,0.8421052632,0.7619047619
uniform,6,7,radial,Decision Tree,0.8,0.8095238095,0.9444444444,0.7083333333
uniform,6,7,radial,AdaBoost,0.8,0.8,1,0.6666666667
uniform,6,10,radial,Naive Bayes,0.8,0.8,1,0.6666666667
uniform,6,10,radial,QDA,0.8,0.8,1,0.6666666667
uniform,7,5,radial,Nearest Neighbors,0.8,0.8,1,0.6666666667
uniform,7,5,radial,Gaussian Process,0.8,0.8181818182,0.9,0.75
uniform,7,5,radial,Random Forest,0.8,0.8333333333,0.8333333333,0.8333333333
uniform,7,5,radial,Neural Net,0.8,0.8181818182,0.9,0.75
uniform,7,6,radial,Random Forest,0.8,0.8095238095,0.9444444444,0.7083333333
uniform,7,7,radial,Decision Tree,0.8,0.8260869565,0.8636363636,0.7916666667
uniform,7,7,radial,Random Forest,0.8,0.8181818182,0.9,0.75
uniform,7,9,radial,AdaBoost,0.8,0.8181818182,0.9,0.75
uniform,7,10,radial,Nearest Neighbors,0.8,0.8,1,0.6666666667
uniform,7,10,radial,Decision Tree,0.8,0.8181818182,0.9,0.75
uniform,7,10,radial,AdaBoost,0.8,0.8095238095,0.9444444444,0.7083333333
uniform,7,10,radial,QDA,0.8,0.8,1,0.6666666667
uniform,8,5,radial,Gaussian Process,0.8,0.8333333333,0.8333333333,0.8333333333
uniform,8,5,radial,Decision Tree,0.8,0.8333333333,0.8333333333,0.8333333333
uniform,8,5,radial,Random Forest,0.8,0.8333333333,0.8333333333,0.8333333333
uniform,8,5,radial,Neural Net,0.8,0.8181818182,0.9,0.75
uniform,8,6,radial,Nearest Neighbors,0.8,0.84,0.8076923077,0.875
uniform,8,6,radial,Neural Net,0.8,0.8,1,0.6666666667
uniform,8,7,radial,Nearest Neighbors,0.8,0.8260869565,0.8636363636,0.7916666667
uniform,8,7,radial,Gaussian Process,0.8,0.8181818182,0.9,0.75
uniform,8,7,radial,Decision Tree,0.8,0.84,0.8076923077,0.875
uniform,8,7,radial,Neural Net,0.8,0.8095238095,0.9444444444,0.7083333333
uniform,8,8,radial,RBF SVM,0.8,0.8095238095,0.9444444444,0.7083333333
uniform,8,10,radial,Decision Tree,0.8,0.84,0.8076923077,0.875
uniform,9,5,radial,Nearest Neighbors,0.8,0.8333333333,0.8333333333,0.8333333333
uniform,9,6,radial,RBF SVM,0.8,0.8095238095,0.9444444444,0.7083333333
uniform,9,6,radial,Neural Net,0.8,0.8,1,0.6666666667
uniform,9,6,radial,AdaBoost,0.8,0.8095238095,0.9444444444,0.7083333333
uniform,9,7,radial,Neural Net,0.8,0.8095238095,0.9444444444,0.7083333333
uniform,9,8,radial,RBF SVM,0.8,0.8095238095,0.9444444444,0.7083333333
uniform,9,8,radial,AdaBoost,0.8,0.8260869565,0.8636363636,0.7916666667
uniform,9,8,linear,RBF SVM,0.8,0.7777777778,1,0.6363636364
uniform,9,9,radial,Decision Tree,0.8,0.8181818182,0.9,0.75
uniform,9,9,radial,Random Forest,0.8,0.8181818182,0.9,0.75
uniform,9,10,radial,RBF SVM,0.8,0.8181818182,0.9,0.75
uniform,9,10,radial,Decision Tree,0.8,0.8333333333,0.8333333333,0.8333333333
uniform,10,5,radial,QDA,0.8,0.8,1,0.6666666667
uniform,10,6,moon,Decision Tree,0.8,0.8260869565,0.76,0.9047619048
uniform,10,7,moon,Decision Tree,0.8,0.8260869565,0.76,0.9047619048
uniform,10,7,radial,Nearest Neighbors,0.8,0.8181818182,0.9,0.75
uniform,10,8,moon,Decision Tree,0.8,0.8260869565,0.76,0.9047619048
uniform,10,8,radial,Gaussian Process,0.8,0.8095238095,0.9444444444,0.7083333333
uniform,10,9,radial,Gaussian Process,0.8,0.8181818182,0.9,0.75
uniform,10,9,radial,Random Forest,0.8,0.8181818182,0.9,0.75
uniform,10,9,radial,Neural Net,0.8,0.8,1,0.6666666667
uniform,10,9,radial,AdaBoost,0.8,0.8181818182,0.9,0.75
uniform,10,10,moon,Decision Tree,0.8,0.8260869565,0.76,0.9047619048
quantile,5,5,linear,Nearest Neighbors,0.8,0.7894736842,0.9375,0.6818181818
quantile,5,6,radial,RBF SVM,0.8,0.8260869565,0.8636363636,0.7916666667
